comparison	n	r	p	spearman_rho	spearman_p	modality	target	family	quantity	behavior_variable	q_fdr_behavior_corr
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~passive_withinrun_slope_z	33	-0.23460899350138395	0.18878210826381334	-0.19786096256684493	0.2696995351757362	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	passive_withinrun_slope_z	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~passive_acrossrun_slope_z	33	0.041122020238521094	0.8202562576709074	0.07453208556149733	0.6801785439521929	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	passive_acrossrun_slope_z	0.9612656613769187
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~success_asymmetry_z_up_minus_down	33	0.1936876478335486	0.28013459265612495	0.21891711229946526	0.22094980001319292	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	success_asymmetry_z_up_minus_down	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~success_asymmetry_raw_up_minus_down	33	0.18565165444884602	0.300952738251127	0.17847593582887702	0.3203485296994499	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	success_asymmetry_raw_up_minus_down	0.7408617888526554
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~mean_reg_success_z	33	-0.3191025876693309	0.07028399014693983	-0.24899732620320858	0.16230861530471802	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	mean_reg_success_z	0.667035334950799
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~mean_reg_success_raw	33	-0.3117733951379971	0.07735112488462621	-0.27439839572192515	0.122261034278864	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	mean_reg_success_raw	0.667035334950799
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~task_separation_prediction_error_z_up_minus_down	33	-0.3191025876693309	0.07028399014693983	-0.24899732620320858	0.16230861530471802	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	task_separation_prediction_error_z_up_minus_down	0.667035334950799
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~task_separation_rating_z_up_minus_down	33	-0.280530405860403	0.11380307519353633	-0.21824866310160426	0.22239820005625166	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	task_separation_rating_z_up_minus_down	0.6947977222342219
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_down~task_separation_rating_raw_up_minus_down	33	-0.2811693629484643	0.11294761646129702	-0.19585561497326204	0.2746816672977247	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_down	task_separation_rating_raw_up_minus_down	0.6947977222342219
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~up_first	33	0.05119941425938689	0.7772051390073096	0.09551750777034251	0.5969714823747425	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	up_first	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~prediction_error_raw_down	33	-0.18318829387184915	0.3075254618492052	-0.21323529411764705	0.2334672093154271	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	prediction_error_raw_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~prediction_error_raw_up	33	-0.11014528794716344	0.5417290156422829	-0.14438502673796794	0.4227490020551147	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	prediction_error_raw_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~prediction_error_z_down	33	-0.10430472429184068	0.5634931336768846	-0.08957219251336898	0.6200982065032682	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	prediction_error_z_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~prediction_error_z_up	33	-0.1934450158643714	0.28074918581324143	-0.22393048128342247	0.21029162040040167	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	prediction_error_z_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~rating_raw_down	33	-0.40000391954703873	0.021083564232938327	-0.42245989304812837	0.01431886303241235	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	rating_raw_down	0.7898770054836387
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~rating_raw_up	33	-0.38370469261567713	0.027497846632716778	-0.4050802139037434	0.019359827804120943	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	rating_raw_up	0.7898770054836387
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~rating_z_subject_down	33	-0.10420446681394517	0.5638701985452359	-0.08990641711229946	0.6187883027440202	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	rating_z_subject_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~rating_z_subject_up	33	-0.20375889541877687	0.25539003066990756	-0.1677807486631016	0.3506636960656433	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	rating_z_subject_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~reg_success_raw_down	33	0.18318829387184915	0.3075254618492052	0.21323529411764705	0.2334672093154271	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	reg_success_raw_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~reg_success_raw_up	33	-0.11014528794716344	0.5417290156422829	-0.14438502673796794	0.4227490020551147	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	reg_success_raw_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~reg_success_z_down	33	0.10430472429184068	0.5634931336768846	0.08957219251336898	0.6200982065032682	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	reg_success_z_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~reg_success_z_up	33	-0.1934450158643714	0.28074918581324143	-0.22393048128342247	0.21029162040040167	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	reg_success_z_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~temperature_raw_down	33	-0.09446127184252476	0.6010528110156879	-0.14852213144650114	0.40943604910330755	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	temperature_raw_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~temperature_raw_up	33	-0.17166502044068196	0.33945990724090314	-0.18565266430812644	0.30095006213433034	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	temperature_raw_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~temperature_z_subject_down	33	-0.10364813229827753	0.5659646499534385	-0.19741799193775192	0.2707949562438975	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	temperature_z_subject_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~temperature_z_subject_up	33	-0.21794585676808165	0.22305644462083335	-0.21441681367624493	0.23082571753820608	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	temperature_z_subject_up	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~passive_mean_rating_z	33	0.2911661765409248	0.10018261407785042	0.27272727272727276	0.12464498183057446	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	passive_mean_rating_z	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~passive_mean_rating_raw	33	-0.3590134740123213	0.040186680208621206	-0.40140374331550804	0.02059601221015598	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	passive_mean_rating_raw	0.7898770054836387
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~passive_sensory_slope_z	33	-0.23838010211546146	0.18156844321736224	-0.10695187165775402	0.5535793598608968	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	passive_sensory_slope_z	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~passive_withinrun_slope_z	33	-0.28132101871062565	0.1127452834500262	-0.38736631016042783	0.025932961740754594	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	passive_withinrun_slope_z	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~passive_acrossrun_slope_z	33	-0.4221746312444514	0.014391692670092427	-0.4097593582887701	0.01787620870205047	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	passive_acrossrun_slope_z	0.7898770054836387
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~success_asymmetry_z_up_minus_down	33	-0.240382379030885	0.17781838511304734	-0.26871657754010697	0.13050680217858426	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	success_asymmetry_z_up_minus_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~success_asymmetry_raw_up_minus_down	33	-0.23422403712099918	0.18952961956912798	-0.34759358288770054	0.047471045028422997	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	success_asymmetry_raw_up_minus_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~mean_reg_success_z	33	-0.06529897707449633	0.718072540075393	-0.06517379679144385	0.7185910989104528	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	mean_reg_success_z	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~mean_reg_success_raw	33	0.030711008394706366	0.8652786345414244	0.06651069518716578	0.7130594140459106	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	mean_reg_success_raw	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~task_separation_prediction_error_z_up_minus_down	33	-0.0652989770744963	0.718072540075393	-0.06517379679144385	0.7185910989104528	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	task_separation_prediction_error_z_up_minus_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~task_separation_rating_z_up_minus_down	33	-0.06496739273654792	0.7194463959063009	-0.08322192513368984	0.6452004292298033	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	task_separation_rating_z_up_minus_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_passive~task_separation_rating_raw_up_minus_down	33	0.03130917428450835	0.862679180936738	0.0661764705882353	0.7144410036926252	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_passive	task_separation_rating_raw_up_minus_down	0.9680613210006256
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~up_first	33	0.004972968270025056	0.9780879545947998	0.06367833851356167	0.7247954991449385	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	up_first	0.9847372196611401
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~prediction_error_raw_down	33	0.029406137056225624	0.8709539981652455	-0.024732620320855617	0.8913307837358655	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	prediction_error_raw_down	0.9184605798833498
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~prediction_error_raw_up	33	0.13744113612640513	0.44562660238050744	0.09692513368983958	0.5915510929665697	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	prediction_error_raw_up	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~prediction_error_z_down	33	-0.029592922761449147	0.8701412044283776	-0.1286764705882353	0.4754353500024111	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	prediction_error_z_down	0.9184605798833498
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~prediction_error_z_up	33	0.09642108731011403	0.5934895691580506	0.0661764705882353	0.7144410036926252	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	prediction_error_z_up	0.9150742954441421
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~rating_raw_down	33	-0.05821952049865472	0.747586697502793	-0.002005347593582888	0.9911630914606229	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	rating_raw_down	0.9162038426446425
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~rating_raw_up	33	-0.018233990518964665	0.9197761792828629	-0.031751336898395724	0.8607585785241871	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	rating_raw_up	0.9526253285429651
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~rating_z_subject_down	33	-0.003463695428341476	0.9847372196611401	-0.09358288770053476	0.6044560071231155	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	rating_z_subject_down	0.9847372196611401
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~rating_z_subject_up	33	0.06405931242085698	0.7232132539885832	0.07754010695187166	0.6679919373571094	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	rating_z_subject_up	0.9162038426446425
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~reg_success_raw_down	33	-0.029406137056225624	0.8709539981652455	0.024732620320855617	0.8913307837358655	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	reg_success_raw_down	0.9184605798833498
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~reg_success_raw_up	33	0.13744113612640513	0.44562660238050744	0.09692513368983958	0.5915510929665697	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	reg_success_raw_up	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~reg_success_z_down	33	0.029592922761449147	0.8701412044283776	0.1286764705882353	0.4754353500024111	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	reg_success_z_down	0.9184605798833498
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~reg_success_z_up	33	0.09642108731011403	0.5934895691580506	0.0661764705882353	0.7144410036926252	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	reg_success_z_up	0.9150742954441421
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~temperature_raw_down	33	0.16309063035634225	0.3644849630267004	0.18565266430812644	0.30095006213433034	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	temperature_raw_down	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~temperature_raw_up	33	-0.21246553638649396	0.23519905309487762	-0.259913730031377	0.14408121278083458	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	temperature_raw_up	0.8525965674689314
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~temperature_z_subject_down	33	0.1981401040725922	0.2690107332080989	0.09888186636461829	0.5840521842675778	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	temperature_z_subject_down	0.8873600011183964
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~temperature_z_subject_up	33	-0.23139250286559496	0.1950916766966527	-0.1696313663035454	0.3452982706835507	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	temperature_z_subject_up	0.754354483227057
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~passive_mean_rating_z	33	-0.05879614397730282	0.745168912276272	-0.05681818181818182	0.7534723249161992	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	passive_mean_rating_z	0.9162038426446425
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~passive_mean_rating_raw	33	-0.11950109283960136	0.5077200944019552	-0.10427807486631017	0.5635933499586385	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	passive_mean_rating_raw	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~passive_sensory_slope_z	33	0.1377192318951853	0.44469769095270006	0.09859625668449198	0.5851441177245604	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	passive_sensory_slope_z	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~passive_withinrun_slope_z	33	-0.040054478746816766	0.8248495133055597	-0.01771390374331551	0.9220573619772838	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	passive_withinrun_slope_z	0.9184605798833498
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~passive_acrossrun_slope_z	33	0.11608688940091921	0.5200062364095145	0.25300802139037437	0.1554291534118208	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	passive_acrossrun_slope_z	0.8900051989984568
EC_lite_directed_lagged:pgACC_rACC_to_PAG_descending:ec_up~success_asymmetry_z_up_minus_down	33	0.05756371744810962	0.7503393538900089	0.01570855614973262	0.9308586828074159	EC_lite_directed_lagged	pgACC_rACC_to_PAG_descending	descending_modulation	ec_up	success_asymmetry_z_up_minus_down	0.9162038426446425
